id,address,sale_date,asked_price,sold_price,rooms,living_space,has_balcony,floor,avgift,driftskostnad,built,total_floors,has_lift,lat,lng,avgift_sqm,valdistrikt
4637,Bratteråsgatan 48,2021-09-02,3980000.0,3980000,3.0,72.0,,,3965.0,4200.0,2015-01-01,,0,57.70344136852407,11.914579138741146,55.06944444444444,"Lundby, Eriksberg, Östra"
4639,Kadettgatan 3,2021-09-23,,5200000,4.0,90.0,1.0,5.0,5166.0,6000.0,2015-01-01,5.0,1,57.732096592935356,12.026144296087297,57.4,"Östra Göteborg, Bellevue Park"
4640,Kransen 5,2021-11-25,,2950000,2.0,59.0,,4.0,3435.0,,2100-01-01,,0,57.72151639638951,12.019957926065267,58.220338983050844,"Örgryte-Härlanda, Strömmensberg, Ö"
4641,Kabelgatan 10,2021-11-09,3200000.0,4100000,3.0,70.0,1.0,6.0,4936.0,,1953-01-01,7.0,1,57.69120142399527,11.924247520017122,70.51428571428572,"Majorna-Linné, Gråberget, Västra"
4642,Hallegatan 13,2021-11-29,1995000.0,2060000,1.0,35.0,1.0,6.0,2903.0,3000.0,1958-01-01,11.0,1,57.71931215141079,11.943747855369281,82.94285714285714,"Lundby, Brämaregården, Norra"
4643,Arvesgärde 1,2021-10-27,2100000.0,2075000,3.0,81.0,,,5750.0,,1967-01-01,3.0,1,57.75374100000001,11.9208268,70.98765432098766,"Norra Hisingen, Glöstorp"
4644,Fastlagsgatan 47,2021-11-28,1550000.0,1670000,2.0,52.0,1.0,1.0,3853.0,4400.0,1960-01-01,3.0,0,57.755028,12.032074,74.09615384615384,"Östra Göteborg, Kortedala, Västra"
4645,Lantmätaregatan 11C,2021-11-21,,3000000,3.0,74.0,,3.0,4580.0,4700.0,1941-01-01,3.0,0,57.721502550064166,11.94252158708881,61.891891891891895,"Lundby, Kvillebäcken, Södra"
4646,Norra Liden 19,2021-09-20,5975000.0,6500000,3.0,85.0,1.0,6.0,5121.0,6100.0,1963-01-01,6.0,1,57.70400711356586,11.959846922217755,60.247058823529414,"Centrum, Otterhällan"
4647,Arvesgärde 39,2021-10-20,1580000.0,1600000,1.0,41.0,1.0,3.0,3140.0,3200.0,1972-01-01,,0,57.75251605330277,11.921222690582264,76.58536585365853,"Norra Hisingen, Glöstorp"
4648,Kobbarnas väg 7,2021-10-29,2890000.0,3100000,2.0,65.0,1.0,,3625.0,,1943-01-01,6.0,1,57.71299323559184,11.99703025632751,55.76923076923077,"Örgryte-Härlanda, Olskroken"
2760,Arvesgärde 19,2021-11-11,2650000.0,2750000,4.0,91.0,,3.0,5963.0,,1964-01-01,3.0,0,57.751043861411546,11.92314682212052,65.52747252747253,"Norra Hisingen, Glöstorp"
4650,Bangatan 54,2021-10-17,5200000.0,5600000,4.0,94.0,1.0,3.0,5016.0,6600.0,1964-01-01,8.0,1,57.6935040667188,11.936909596224641,53.361702127659576,"Majorna-Linné, Masthugget, Övre"
4651,Tritongatan 4,2021-11-22,1895000.0,2050000,2.0,58.0,1.0,2.0,5683.0,3620.0,1986-01-01,2.0,1,57.700606096631006,11.992784890508283,97.98275862068965,"Centrum, Gårda, Södra"
4652,Kungsgatan 9B,2021-10-20,6450000.0,7665000,3.0,100.0,1.0,5.0,3055.0,5400.0,1909-01-01,5.0,1,57.70297177497723,11.959027126693265,30.55,"Centrum, Inom Vallgraven"
4654,Bangatan 56,2021-09-01,2295000.0,2570000,1.0,41.0,,7.0,2460.0,2400.0,1964-01-01,8.0,1,57.6932814481287,11.936995539045881,60.0,"Majorna-Linné, Masthugget, Övre"
4655,Rambergsvägen 23C,2021-11-05,1850000.0,1900000,2.0,38.0,,1.0,2318.0,4968.0,1936-01-01,3.0,0,57.716931989689215,11.934156630798556,61.0,"Lundby, Rambergsstaden, Östra"
4656,Lindholmsallén 57,2021-09-09,3350000.0,3510000,2.0,61.0,1.0,5.0,3762.0,5760.0,2011-01-01,8.0,1,57.708075665897006,11.935510308578367,61.67213114754098,"Lundby, Lundbyvassen"
4657,Solrosgatan 2A,2021-11-05,1990000.0,2070000,1.0,34.0,,3.0,2359.0,,1934-01-01,3.0,0,57.71676984711929,12.026025103213394,69.38235294117646,"Örgryte-Härlanda, Kålltorp, Västra"
4658,Grafiska vägen 4A,2021-10-21,2180000.0,2180000,1.0,34.0,1.0,1.0,2130.0,3720.0,2021-01-01,9.0,1,57.68301248408102,12.00281776871372,62.64705882352941,"Centrum, Krokslätt, Södra"
4659,Övre Hallegatan 20,2021-11-10,2795000.0,2950000,4.0,82.0,1.0,3.0,5927.0,4200.0,1963-01-01,3.0,0,57.71799581938599,11.936888404450958,72.28048780487805,"Lundby, Rambergsstaden, Östra"
4660,Seglaregatan 17,2021-09-17,2695000.0,3025000,2.0,63.0,1.0,3.0,4813.0,1080.0,1974-01-01,5.0,1,57.69140080432723,11.919514261803426,76.39682539682539,"Majorna-Linné, Slottsskogsgatan m fl"
4661,Hisingsgatan 23,2021-09-10,2395000.0,2525000,2.0,51.0,,2.0,3131.0,5400.0,1932-01-01,,0,57.71835,11.94529,61.3921568627451,"Lundby, Brämaregården, Norra"
4663,Lilla Marconigatan 5,2021-09-20,2495000.0,2520000,2.0,65.0,,4.0,3406.0,7920.0,2011-01-01,6.0,1,57.65383,11.91486,52.4,"Askim-Frölunda-Högsbo, Frölunda Torg"
4664,Guldringen 9,2021-09-08,1895000.0,2000000,1.0,45.0,1.0,1.0,3102.0,3500.0,1968-01-01,3.0,0,57.65858,11.89019,68.93333333333334,"Västra Göteborg, Guldringen m fl"
4667,Kastellgatan 15B,2021-10-27,3350000.0,4210000,1.0,40.0,1.0,3.0,2397.0,,1908-01-01,5.0,0,57.69348426019118,11.955072600300094,59.925,"Majorna-Linné, Kommendantsängen"
4668,Norra Fjädermolnsgatan 29,2021-10-11,2095000.0,2100000,2.0,54.0,1.0,6.0,3290.0,3000.0,2021-01-01,7.0,1,57.73640379134036,11.898897772396737,60.925925925925924,"Västra Hisingen, Svartedalen, Norra"
4669,Eklandagatan 67A,2021-11-18,2690000.0,2925000,2.0,45.0,,2.0,2397.0,,2100-01-01,4.0,0,57.68603290647991,11.982430782687683,53.266666666666666,"Centrum, Johanneberg, Västra"
4670,Kalendervägen 93,2021-11-29,1095000.0,1300000,1.0,30.0,1.0,2.0,1725.0,3929.0,1954-01-01,,0,57.75253995562686,12.03788013359387,57.5,"Östra Göteborg, Kortedala, Östra"
4671,Bergums prästgårdsslinga 20,2021-10-15,2200000.0,2400000,2.0,65.0,1.0,2.0,4330.0,4200.0,2017-01-01,2.0,0,57.80231511916133,12.169299793576169,66.61538461538461,"Angered, Olofstorp"
4673,Guldpokalsgatan 4A,2021-10-27,2095000.0,2450000,2.0,50.0,1.0,3.0,3343.0,3300.0,1946-01-01,3.0,0,57.72078909192578,11.93161291562983,66.86,"Lundby, Flunsås"
4674,Bagaregårdsgatan 13A,2021-10-18,3450000.0,3550000,2.0,54.0,1.0,2.0,3372.0,,1929-01-01,3.0,0,57.71849,12.0125,62.44444444444444,"Örgryte-Härlanda, Bagaregården"
4675,Gamlestadstorget 13,2021-10-12,2490000.0,2650000,2.0,65.0,,2.0,4433.0,,2100-01-01,,0,57.72833,12.00591,68.2,"Östra Göteborg, Nylöse"
4676,Anders Personsgatan 7,2021-11-25,3290000.0,3400000,3.0,60.0,1.0,3.0,4002.0,3900.0,2009-01-01,8.0,1,57.711165605062845,11.995384862773905,66.7,"Centrum, Gårda, Norra"
4677,Råstensgatan 15 A ,2021-10-20,3150000.0,3725000,2.0,73.0,,1.0,4673.0,4500.0,1937-01-01,2.0,0,57.714584289,12.0287939856,64.01369863013699,"Örgryte-Härlanda, Kålltorp, Västra"
4678,Kvillegatan 35,2021-10-19,2280000.0,2360000,1.0,39.0,1.0,3.0,2095.0,4037.0,2011-01-01,6.0,1,57.71844879251888,11.951177563976442,53.717948717948715,"Lundby, Porslinsfabriken"
4679,Berguven 6,2021-09-15,,5800000,4.0,82.0,1.0,2.0,4043.0,8400.0,2018-01-01,5.0,1,57.59652885550096,11.951636373767839,49.30487804878049,"Askim-Frölunda-Högsbo, Uggleberget"
4680,Ängemarken 9A,2021-09-22,2995000.0,3300000,2.0,51.0,1.0,3.0,3488.0,3200.0,1946-01-01,3.0,0,57.688133293859764,11.965037414145662,68.3921568627451,"Centrum, Guldheden, Norra"
4681,Smögengatan 12,2021-11-02,,5300000,3.0,81.0,,5.0,4386.0,,2020-01-01,,1,57.71913,12.04621,54.148148148148145,"Örgryte-Härlanda, Björkekärr, Norra"
4682,Fiolgatan 4,2021-10-08,2125000.0,2200000,2.0,56.0,1.0,9.0,3934.0,2800.0,1963-01-01,12.0,1,57.66092,11.91347,70.25,"Askim-Frölunda-Högsbo, Ruddalen"
4685,Flöjtgatan 7,2021-09-13,1950000.0,1980000,2.0,52.0,1.0,3.0,3853.0,5000.0,1953-01-01,3.0,0,57.66074,11.921115,74.09615384615384,"Askim-Frölunda-Högsbo, Kaverös, S"
4686,Plåtmyntsgatan 13,2021-10-20,2400000.0,2350000,2.0,54.0,1.0,2.0,3663.0,4620.0,1953-01-01,,0,57.67409359663102,11.925949187988143,67.83333333333333,"Askim-Frölunda-Högsbo, Högsbotorp, V"
4687,Kabelgatan 37D,2021-10-17,2750000.0,2850000,2.0,54.0,1.0,1.0,3749.0,5759.0,1952-01-01,3.0,0,57.68927571626662,11.927482137936476,69.42592592592592,"Majorna-Linné, Gråberget, Västra"
4688,Övre Hallegatan 20,2021-10-12,2595000.0,2700000,3.0,73.0,1.0,3.0,5060.0,8460.0,1963-01-01,3.0,0,57.71799581938599,11.936888404450958,69.31506849315069,"Lundby, Rambergsstaden, Östra"
4689,Strandridaregatan 24A,2021-11-25,4700000.0,5825000,3.0,79.0,,2.0,5080.0,3600.0,1930-01-01,3.0,0,57.684181971571846,11.919825210206644,64.30379746835443,"Majorna-Linné, Kungsladugård, Västra"
4690,Storkgatan 5c,2021-10-08,2995000.0,3600000,2.0,65.0,,2.0,2996.0,5700.0,1905-01-01,3.0,0,57.72102576817718,12.005267062282213,46.09230769230769,"Örgryte-Härlanda, Redberget"
4691,Borstbindaregatan 17,2021-10-05,2875000.0,3000000,2.0,55.0,1.0,5.0,3490.0,2700.0,2018-01-01,5.0,1,57.72123444126891,11.946306931306413,63.45454545454545,"Lundby, Vågmästarplatsen"
4692,Birger Jarlsgatan 24D,2021-11-18,2250000.0,2750000,1.0,36.0,,2.0,2266.0,2400.0,1927-01-01,3.0,0,57.685071552576126,11.924616234304269,62.94444444444444,"Majorna-Linné, Kungsladugård, Västra"
4693,Trollhasselgatan 27,2021-09-08,5295000.0,5250000,6.0,166.0,1.0,1.0,7717.0,7500.0,2100-01-01,6.0,1,57.71857385697449,11.92736620164499,46.48795180722892,"Lundby, Rambergsstaden, Norra"
4694,Sveagatan 11,2021-09-02,3850000.0,4500000,2.0,68.0,1.0,5.0,2998.0,,1982-01-01,,1,57.69415324826435,11.953740752892253,44.088235294117645,"Majorna-Linné, Kommendantsängen"
4696,Värslevägen 39,2021-11-09,1895000.0,1895000,1.0,37.0,,,2478.0,,1965-01-01,,0,57.631195,11.933608,66.97297297297297,"Askim-Frölunda-Högsbo, Askim"
4697,Högrells Väg 44,2021-11-22,2650000.0,2805000,4.0,94.0,,1.0,6488.0,21360.0,1992-01-01,,0,57.80171048755323,12.164364368161566,69.02127659574468,"Angered, Bergum"
4698,Brunnehagen 58,2021-09-30,1800000.0,2100000,3.0,61.0,1.0,2.0,4234.0,2460.0,1970-01-01,3.0,0,57.74834280093642,11.926284709505067,69.40983606557377,"Norra Hisingen, Gunnestorp"
4699,Borstbindaregatan 15,2021-10-18,,2700000,2.0,43.0,,4.0,2910.0,2400.0,2017-01-01,4.0,1,57.72141,11.94689,67.67441860465117,"Lundby, Vågmästarplatsen"
4701,Mariagatan 21C,2021-10-14,6500000.0,7000000,4.0,114.0,,3.0,6156.0,3600.0,1923-01-01,3.0,0,57.685162459204584,11.917644297112217,54.0,"Majorna-Linné, Mariaplan"
4703,Nilssonsberg 25,2021-10-13,3150000.0,3300000,2.0,60.0,,1.0,2784.0,5880.0,1975-01-01,10.0,1,57.69513450759325,11.961279009209932,46.4,"Majorna-Linné, Nilssonsberg"
4704,Beryllgatan 36,2021-11-09,2450000.0,2450000,3.0,81.0,1.0,3.0,4927.0,4800.0,1968-01-01,3.0,0,57.6574242023874,11.886797245951339,60.82716049382716,"Västra Göteborg, Tynnered, Norra"
4705,Kyrkogatan 42A,2021-09-16,2250000.0,2600000,1.0,34.0,,5.0,2625.0,4320.0,1886-01-01,4.0,1,57.70526850559445,11.96746467277891,77.20588235294117,"Centrum, Inom Vallgraven"
4706,Kastellgatan 19B,2021-10-21,4250000.0,4560000,2.0,64.0,1.0,3.0,3006.0,4000.0,1907-01-01,5.0,0,57.693223329330046,11.955060938837965,46.96875,"Majorna-Linné, Kommendantsängen"
4707,Penselgatan 14,2021-09-23,3875000.0,4050000,3.0,85.0,1.0,7.0,4218.0,5000.0,2015-01-01,10.0,1,57.722812117563336,11.949113680535918,49.62352941176471,"Lundby, Penselgatan m fl"
4708,Von Gerdesgatan 3,2021-09-16,3450000.0,3650000,2.0,59.0,,3.0,2771.0,3800.0,1938-01-01,7.0,1,57.6873663886407,11.98520633898677,46.96610169491525,"Centrum, Eklanda Södra"
4709,Sergelsgatan 4B,2021-09-29,,2600000,1.0,37.0,,4.0,2855.0,,1943-01-01,4.0,0,57.71018,12.01242,77.16216216216216,"Örgryte-Härlanda, Lunden, Nya"
4710,Berguven 12,2021-09-04,5975000.0,6375000,4.0,96.0,1.0,5.0,5020.0,,2018-01-01,6.0,1,57.59629359693266,11.950082508819888,52.291666666666664,"Askim-Frölunda-Högsbo, Uggleberget"
4712,Liljeforsgatan 53A,2021-09-10,2800000.0,3300000,2.0,60.0,1.0,1.0,3689.0,5340.0,2010-01-01,2.0,0,57.684207369927144,11.986911971665041,61.483333333333334,"Centrum, Fridkullagatan m fl"
4713,Lars Kaggsgatan 28G,2021-11-18,2090000.0,2270000,2.0,39.0,1.0,2.0,3124.0,4200.0,1946-01-01,3.0,0,57.73434604198774,12.01822998615812,80.1025641025641,"Östra Göteborg, Bellevue"
4715,Noleredsvägen 15B,2021-09-13,2700000.0,3000000,3.0,71.0,1.0,1.0,3980.0,2652.0,1963-01-01,3.0,0,57.7236585622619,11.76604477663681,56.056338028169016,"Västra Hisingen, Torslanda Torg"
4717,Fågleviksvägen 11A,2021-11-08,2995000.0,3400000,2.0,60.0,,1.0,3100.0,6300.0,2007-01-01,2.0,0,57.74006,11.79806,51.666666666666664,"Västra Hisingen, Älvegården m fl"
4718,Kallebäcksvägen 11B,2021-11-08,2235000.0,2450000,2.0,59.0,1.0,5.0,4280.0,,1958-01-01,11.0,1,57.68413948203186,12.01056103406881,72.54237288135593,"Örgryte-Härlanda, Kallebäck, Norra"
4719,Hälleflundregatan 44,2021-11-10,3800000.0,4075000,2.0,59.0,1.0,3.0,3943.0,,2013-01-01,4.0,1,57.64870336164909,11.85440072079772,66.83050847457628,"Västra Göteborg, Fiskebäck,"
4720,Nordostpassagen 53,2021-10-25,2580000.0,2875000,1.0,39.0,1.0,4.0,2616.0,3400.0,2100-01-01,6.0,1,57.69325,11.947238,67.07692307692308,"Majorna-Linné, Slottsskogen"
4722,Plantagegatan 5,2021-09-07,3950000.0,5025000,2.0,78.0,,2.0,3703.0,8736.0,1903-01-01,5.0,1,57.69744441596544,11.949704026766147,47.47435897435897,"Majorna-Linné, Plantagegatan, m fl"
4723,Nordenskiöldsgatan 30A,2021-09-20,3700000.0,4520000,2.0,52.0,,4.0,2575.0,5000.0,1909-01-01,,1,57.692493029803686,11.948626666250718,49.51923076923077,"Majorna-Linné, Linnéplatsen"
4724,Linnégatan 70,2021-09-02,7250000.0,8075000,4.0,113.0,1.0,3.0,6473.0,6240.0,1983-01-01,9.0,1,57.691699031941916,11.952973415743024,57.283185840707965,"Majorna-Linné, Sveaplan"
4725,Slätten 4A,2021-09-02,,2700000,2.0,48.0,,2.0,3584.0,,1940-01-01,,0,57.7108,12.00234,74.66666666666667,"Örgryte-Härlanda, Lunden, Gamla"
4726,Sofiagatan 44A,2021-11-05,1650000.0,2000000,1.0,21.0,,1.0,1275.0,,1926-01-01,3.0,0,57.71995,12.01924,60.714285714285715,"Örgryte-Härlanda, Strömmensberg, Ö"
4727,Olivedalsgatan 7A,2021-09-06,3590000.0,4150000,3.0,77.0,,3.0,4918.0,,1984-01-01,9.0,1,57.69199817080501,11.953451810394014,63.87012987012987,"Majorna-Linné, Sveaplan"
4728,Silvermyntsgatan 3,2021-11-01,2180000.0,2400000,2.0,55.0,1.0,3.0,3743.0,6360.0,1953-01-01,3.0,0,57.674104920894884,11.927894258982255,68.05454545454545,"Askim-Frölunda-Högsbo, Högsbotorp, V"
4729,Kvillegatan 1,2021-11-03,2250000.0,2250000,1.0,38.0,1.0,5.0,2359.0,4440.0,2010-01-01,6.0,1,57.7181310474511,11.95179217457595,62.078947368421055,"Lundby, Porslinsfabriken"
4730,Nilssonsberg 17,2021-10-07,3100000.0,3400000,2.0,60.0,,3.0,3168.0,,1977-01-01,,1,57.694162482850395,11.960101569861953,52.8,"Majorna-Linné, Nilssonsberg"
4731,Vaktmästaregången 1,2021-10-14,2890000.0,3400000,2.0,57.0,,3.0,3294.0,,1967-01-01,4.0,1,57.69571218847452,11.940130643465265,57.78947368421053,"Majorna-Linné, Masthugget, Nedre"
4732,Noleredsvägen 11A,2021-11-05,2250000.0,2225000,2.0,58.0,1.0,1.0,3208.0,6516.0,1961-01-01,3.0,0,57.72332918980304,11.76476378175478,55.310344827586206,"Västra Hisingen, Torslanda Torg"
4733,Kvadrantgatan 62,2021-10-21,1090000.0,970000,2.0,61.0,1.0,2.0,4796.0,6400.0,1969-01-01,,0,57.75775994086711,12.057848272286268,78.62295081967213,"Östra Göteborg, Gärdsås"
4734,Arvid Lindmansgatan 22A,2021-10-30,1995000.0,2220000,2.0,59.0,1.0,1.0,2822.0,3900.0,1950-01-01,3.0,0,57.72951427761708,11.923749718158833,47.83050847457627,"Lundby, Slätta Damm"
4735,Föreningsgatan 3A,2021-10-28,,5000000,3.0,74.0,1.0,8.0,4819.0,5880.0,1975-01-01,8.0,1,57.69422308762228,11.961875721459327,65.12162162162163,"Majorna-Linné, Annedal, Norra"
4736,Sunnanvindsgatan 4C,2021-09-02,1995000.0,1995000,2.0,46.0,1.0,1.0,3251.0,3000.0,1945-01-01,4.0,0,57.721430950744114,11.929542786329732,70.67391304347827,"Lundby, Flunsås"
4737,Götaverksgatan 20,2021-09-22,2095000.0,2110000,1.0,35.0,1.0,3.0,2162.0,3600.0,2018-01-01,16.0,1,57.709433825822686,11.943724500142997,61.77142857142857,"Lundby, Lundbyvassen"
4738,Orkestergatan 1,2021-11-24,1850000.0,2010000,1.0,42.0,,1.0,1402.0,4020.0,1965-01-01,,0,57.66508254034813,11.922787583756483,33.38095238095238,"Askim-Frölunda-Högsbo, Kavås"
4739,Amiralitetsgatan 9B,2021-09-28,2990000.0,3400000,2.0,56.0,1.0,3.0,3158.0,7682.0,1939-01-01,4.0,0,57.696774,11.934089,56.392857142857146,"Majorna-Linné, Gatenhielmska"
4740,Plantagegatan 9 A,2021-11-04,5850000.0,5930000,3.0,85.0,1.0,3.0,5573.0,6500.0,1905-01-01,7.0,1,57.69730106100762,11.948977470978877,65.56470588235294,"Majorna-Linné, Plantagegatan, m fl"
4741,Musikvägen 44,2021-09-03,3100000.0,3100000,4.0,90.0,1.0,2.0,5366.0,,1964-01-01,3.0,0,57.6597901393831,11.910692453563374,59.62222222222222,"Askim-Frölunda-Högsbo, Ruddalen"
4742,Halvtumsgatan 4,2021-09-23,2380000.0,2550000,3.0,71.0,1.0,1.0,4230.0,7040.0,1963-01-01,3.0,0,57.66565341445499,11.934446192695136,59.57746478873239,"Askim-Frölunda-Högsbo, Flatås, V"
4743,Sägengatan 10,2021-11-23,1895000.0,1815000,4.0,80.0,1.0,1.0,5521.0,3000.0,2100-01-01,3.0,0,57.7452698423,11.9799538956,69.0125,"Norra Hisingen, Backa, Norra"
4744,Storkgatan 5 A,2021-11-05,4150000.0,4570000,4.0,80.0,,2.0,3914.0,,1905-01-01,4.0,0,57.721142777258265,12.005274187242915,48.925,"Örgryte-Härlanda, Redberget"
4745,Sveagatan 2A,2021-10-01,3750000.0,4150000,2.0,33.0,1.0,6.0,1216.0,3120.0,1903-01-01,5.0,0,57.69497434069638,11.953873205627609,36.84848484848485,"Majorna-Linné, Kommendantsängen"
4747,Sannegårdsgatan 30,2021-09-19,3295000.0,3620000,2.0,68.0,1.0,2.0,4182.0,4224.0,2009-01-01,5.0,1,57.70740936386589,11.92324166162079,61.5,"Lundby, Sannegården, Västra"
4749,Västra Stillestorpsgatan 23,2021-10-04,2050000.0,2200000,2.0,57.0,1.0,3.0,3918.0,4080.0,1958-01-01,11.0,1,57.71748489999999,11.9334746,68.73684210526316,"Lundby, Rambergsstaden, Norra"
4750,Övre Matrosgatan 12D,2021-09-09,2400000.0,2780000,1.0,40.0,,2.0,2693.0,6057.0,1934-01-01,3.0,0,57.69542416122762,11.943831057376459,67.325,"Majorna-Linné, Sjömansgatan m fl"
4751,Fagottgatan 6,2021-10-14,2190000.0,2300000,3.0,68.0,,9.0,3698.0,,1963-01-01,12.0,1,57.659348,11.91734,54.38235294117647,"Askim-Frölunda-Högsbo, Altplatsen"
4752,Gibraltargatan 110,2021-09-17,3600000.0,3500000,3.0,72.0,1.0,3.0,4080.0,2300.0,1964-01-01,4.0,0,57.68075882943717,11.985520468827824,56.666666666666664,"Centrum, Mossen"
4753,Karlfeldtsgatan 14,2021-09-23,1980000.0,2300000,1.0,21.0,,,2107.0,1200.0,2017-01-01,,0,57.6938417553354,11.998985511512785,100.33333333333333,"Örgryte-Härlanda, Jakobsdal"
4754,Sagogången 14,2021-09-21,1695000.0,1800000,2.0,63.0,1.0,3.0,3821.0,12720.0,1968-01-01,3.0,0,57.73912789372027,11.975065391308343,60.65079365079365,"Norra Hisingen, Backa, Södra"
4755,Högenvägen 35,2021-11-23,2395000.0,2650000,2.0,72.0,1.0,2.0,3810.0,4320.0,1980-01-01,2.0,0,57.607528244199806,12.056124002778883,52.916666666666664,Brattås Södra
4756,Kapplandsgatan 18,2021-09-08,2750000.0,2850000,3.0,66.0,1.0,3.0,4076.0,7040.0,1961-01-01,3.0,0,57.67153894244414,11.931785155314515,61.75757575757576,"Askim-Frölunda-Högsbo, Högsbotorp, Ö"
4757,Sösbacken 49,2021-09-15,2480000.0,2600000,2.0,54.0,1.0,2.0,3975.0,6200.0,1976-01-01,2.0,0,57.59508288186832,11.939420415805584,73.61111111111111,"Askim-Frölunda-Högsbo, Skintebo"
4758,Kvillegatan 29,2021-10-05,4495000.0,4700000,4.0,99.0,1.0,2.0,4575.0,9840.0,2013-01-01,6.0,1,57.71874,11.950854,46.21212121212121,"Lundby, Porslinsfabriken"
4759,Luntantugatan 2,2021-11-04,6800000.0,6975000,3.0,94.0,1.0,4.0,4649.0,8268.0,1912-01-01,,0,57.70279863614533,11.958554763513137,49.45744680851064,"Centrum, Inom Vallgraven"
4760,Postgatan 3,2021-09-30,5490000.0,5480000,2.0,103.0,,5.0,5366.0,4440.0,1895-01-01,5.0,1,57.70714575950861,11.96216951824716,52.09708737864078,"Centrum, Nordstan"
4761,Östanvindsgatan 11A,2021-09-02,1995000.0,2085000,2.0,55.0,1.0,1.0,4055.0,4000.0,1945-01-01,3.0,0,57.72357948880501,11.930670989049219,73.72727272727273,"Lundby, Flunsås"
4762,Gibraltargatan 66,2021-10-13,2250000.0,2350000,1.0,32.0,1.0,6.0,2108.0,1608.0,1939-01-01,,1,57.6863556,11.9835873,65.875,"Centrum, Johanneberg, Östra"
4763,Saffransgatan 1A,2021-10-22,1295000.0,1300000,2.0,57.0,1.0,4.0,3415.0,3400.0,1971-01-01,6.0,1,57.81015332414487,12.029568127273922,59.91228070175438,"Angered, Gårdsten, Norra"
4764,Östra Björredsvägen  13A,2021-10-29,2550000.0,2550000,3.0,84.0,,1.0,6680.0,15256.0,2002-01-01,2.0,0,57.797308772,12.1502205883,79.52380952380952,"Angered, Björsared"
4766,Svanehöjdsgatan 13B,2021-10-27,2100000.0,2100000,2.0,65.0,,1.0,4596.0,5380.0,1994-01-01,2.0,0,57.72993825706181,11.905012984614343,70.70769230769231,"Västra Hisingen, Svartedalen, Norra"
4767,Lilla Marconigatan 15,2021-10-01,3995000.0,4200000,4.0,112.0,1.0,2.0,5282.0,,2010-01-01,7.0,1,57.65353245673792,11.913924168642609,47.160714285714285,"Askim-Frölunda-Högsbo, Frölunda Torg"
4768,Fagottgatan 4,2021-09-23,1595000.0,1700000,1.0,31.0,,1.0,1792.0,,1963-01-01,12.0,1,57.65878873897419,11.917166684891065,57.806451612903224,"Askim-Frölunda-Högsbo, Altplatsen"
4769,Skeppspromenaden 3,2021-10-13,3975000.0,4340000,3.0,79.0,,,4176.0,9600.0,1996-01-01,,1,57.70220051653759,11.920090868656818,52.860759493670884,"Lundby, Södhallsberget"
4770,Sagogången 30,2021-11-02,1750000.0,1850000,3.0,82.0,1.0,2.0,5784.0,6672.0,1968-01-01,2.0,0,57.74121788090023,11.974890745231896,70.53658536585365,"Norra Hisingen, Backa, Södra"
4771,Västergatan 4A,2021-09-22,3350000.0,3575000,2.0,52.0,1.0,5.0,2943.0,8268.0,1945-01-01,6.0,1,57.69525852705163,11.962326114681307,56.59615384615385,"Majorna-Linné, Annedal, Norra"
4772,Doktor Forselius gata 10,2021-10-13,4790000.0,5450000,4.0,120.0,1.0,8.0,7510.0,,1960-01-01,8.0,1,57.68099754477535,11.980081039218364,62.583333333333336,"Centrum, Guldheden Östra"
4773,Bildradiogatan 6,2021-11-03,1995000.0,1995000,2.0,56.0,,1.0,4015.0,7784.0,1953-01-01,7.0,1,57.657738,11.932219,71.69642857142857,"Askim-Frölunda-Högsbo, Järnbrott, Ö"
4774,Teleskopgatan 18,2021-10-07,1295000.0,1295000,3.0,72.0,1.0,4.0,5945.0,1800.0,1970-01-01,8.0,1,57.75978683971469,12.061147310380173,82.56944444444444,"Östra Göteborg, Bergsjön, Norra"
4775,Briljantgatan 80,2021-11-19,1950000.0,1960000,3.0,70.0,1.0,1.0,3723.0,,1967-01-01,3.0,0,57.646793,11.907454,53.18571428571428,"Västra Göteborg, Ängås"
4776,Brottkärrsvägen 7,2021-11-21,2450000.0,2750000,2.0,47.0,,1.0,2811.0,6920.0,2018-01-01,5.0,1,57.598959312979275,11.948067825262585,59.808510638297875,"Askim-Frölunda-Högsbo, Uggleberget"
4777,Bäckegatan 36 B,2021-10-04,4250000.0,4550000,3.0,64.0,,1.0,3900.0,8900.0,1932-01-01,3.0,0,57.69355662915433,11.94019502591268,60.9375,"Majorna-Linné, Masthugget, Övre"
4778,Batterigatan 1B,2021-10-08,1790000.0,1830000,1.0,38.0,,1.0,1794.0,,1949-01-01,2.0,0,57.73075,12.01579,47.21052631578947,"Östra Göteborg, Gamlestaden, Norra"
4779,Distansgatan 57,2021-10-04,1795000.0,1850000,1.0,42.0,,,2252.0,3600.0,1964-01-01,,0,57.6608169397914,11.927375125320498,53.61904761904762,"Askim-Frölunda-Högsbo, Flatås, S"
4782,Basungatan 27,2021-09-17,2850000.0,3030000,4.0,82.0,1.0,1.0,4944.0,5700.0,1955-01-01,8.0,1,57.6623280823233,11.919297933362657,60.292682926829265,"Askim-Frölunda-Högsbo, Kaverös, S"
4783,Sävenäsgatan 5B,2021-09-11,2275000.0,2630000,2.0,48.0,,1.0,3787.0,5000.0,1939-01-01,2.0,0,57.72286384706094,12.02107334179482,78.89583333333333,"Örgryte-Härlanda, Munkebäck, Norra"
